time,open,high,low,close,volume,rsi,stoch_k,stoch_d,buy,sell
2026-05-09 04:00:00,2313.49,2320.36,2312.48,2316.05,19777.938,62.141544484246545,,,0,0
2026-05-09 05:00:00,2316.06,2317,2305.36,2306.65,26417.6209,55.40469612542594,,,0,0
2026-05-09 06:00:00,2306.64,2314.94,2304.21,2314.63,14078.5061,59.42612958980068,,,0,0
2026-05-09 07:00:00,2314.62,2319.15,2310.26,2310.98,12732.9721,56.898757421476425,,,0,0
2026-05-09 08:00:00,2310.98,2310.98,2303.19,2307.06,12138.5681,54.23117028003013,,,0,0
2026-05-09 09:00:00,2307.07,2312.03,2304.19,2308.55,11551.954,55.09298694393997,,,0,0
2026-05-09 10:00:00,2308.55,2318.45,2308.23,2314.22,10857.7767,58.3100386811153,,,0,0
2026-05-09 11:00:00,2314.23,2320.3,2313.8,2317.07,9468.173,59.866358774022764,,,0,0
2026-05-09 12:00:00,2317.07,2320.77,2312.6,2315.33,7290.8151,58.43216290828415,,,0,0
2026-05-09 13:00:00,2315.33,2325.33,2311.27,2312.35,27184.841,55.95957506670443,,,0,0
2026-05-09 14:00:00,2312.35,2318.29,2310.9,2314.82,5918.4334,57.562506212793224,,,0,0
2026-05-09 15:00:00,2314.82,2319.59,2312.95,2314.35,10307.9116,57.13635718420413,,,0,0
2026-05-09 16:00:00,2314.35,2318.56,2311.34,2314.69,8349.905,57.382155572324066,,,0,0
2026-05-09 17:00:00,2314.69,2320.53,2314.23,2316.7,8129.6273,58.88325848193531,,,0,0
